;qid;NoC;AggDepth;IterDistance;CpQ;IsRelax;FilterDepth;NoAgg;IterCommonMeasures;NoQ;IterCommonFilters;NoF;NoM;IVA;QF;IterRecall;ElapsedTime;ExecTime;RNI;CD;IterPrecision;IterCommonAgg;RQP;ConsTime;IterIdentity;IsRefine;salimLabel
124;dibstudent03--2016-09-25--16-20.log-27;20;0.0428571428571429;3;10;1.0;0;3;1;28;0;0;1;0;0.139357561640836;0;200.922;0.313;0.20837116698156;16;0;3;0.583333333333333;6.656;0;0;1
125;dibstudent03--2016-09-25--16-20.log-28;20;0.0428571428571429;0;10;0.0;0;3;1;29;0;0;1;0;0.139695752285712;1;207.594;0.016;0.20837116698156;15;1;3;0.604166666666667;0.875;1;0;1
126;dibstudent03--2016-09-25--16-20.log-29;20;0.0428571428571429;0;10;0.0;0;3;1;30;0;0;1;0;0.143895934460198;1;208.484;0.015;0.20837116698156;14;1;3;0.625;1.078;1;0;1
127;dibstudent03--2016-09-25--16-20.log-3;20;0.0428571428571429;1;14;0.0;0;3;1;4;0;0;1;0.0168776371308017;0.199064397332537;0;20.094;0.047;0.20837116698156;2;0;2;0.0833333333333333;2.109;0;1;1
128;dibstudent03--2016-09-25--16-20.log-30;20;0.0428571428571429;0;10;0.0;0;3;1;31;0;0;1;0;0.147916288923456;1;209.578;0.016;0.20837116698156;13;1;3;0.645833333333333;2.562;1;0;1
129;dibstudent03--2016-09-25--16-20.log-31;20;0.0428571428571429;0;10;0.0;0;3;1;32;0;0;1;0;0.150810370098074;1;212.187;0.047;0.20837116698156;12;1;3;0.666666666666667;2.875;1;0;1
130;dibstudent03--2016-09-25--16-20.log-32;20;0.0428571428571429;0;10;0.0;0;3;1;33;0;0;1;0;0.153432708133793;1;215.078;0.016;0.20837116698156;11;1;3;0.6875;22.812;1;0;1
131;dibstudent03--2016-09-25--16-20.log-4;20;0.0428571428571429;0;14;0.0;0;3;1;5;0;0;1;0;0.22424541418128;1;22.297;0.094;0.20837116698156;1;1;3;0.104166666666667;1.359;1;0;1
132;dibstudent03--2016-09-25--16-20.log-42;20;0.0428571428571429;1;1;0.0;0;3;1;43;0;0;1;0;0.147465311357573;0;291.594;0.172;0.20837116698156;1;0;2;0.895833333333333;1.203;0;1;1
133;dibstudent03--2016-09-25--16-20.log-43;20;0.0428571428571429;0;1;0.0;0;3;1;44;0;0;1;0;0.150267065557423;1;292.812;0.015;0.20837116698156;0;1;3;0.916666666666667;28.266;1;0;1
134;dibstudent03--2016-09-25--16-20.log-44;20;0.0428571428571429;5;0;0.0;0.0714285714285714;3;1;45;0;5;1;0;0.139975861940252;1;321.484;0.406;0.20837116698156;0;1;3;0.9375;97.719;0;1;1
135;dibstudent03--2016-09-25--16-20.log-45;4;0.0285714285714286;6;0;1.0;0;2;1;46;0;0;1;0;0.109687034277198;0;419.375;0.172;0.219110435981261;0;0;2;0.958333333333333;3.234;0;0;0
136;dibstudent03--2016-09-25--16-20.log-5;20;0.0428571428571429;0;14;0.0;0;3;1;6;0;0;1;0;0.252472122869766;1;23.765;0.109;0.20837116698156;0;1;3;0.125;18.313;1;0;1
137;dibstudent03--2016-09-25--16-20.log-7;3;0;0;1;0.0;0;0;1;8;0;0;1;0.00168350168350168;0.179650131369159;1;44.531;0.016;0.172223239519303;15;0.333333333333333;0;0.166666666666667;1.109;1;0;1
138;dibstudent03--2016-09-25--16-20.log-8;2;0.0142857142857143;1;14;0.0;0;1;1;9;0;0;1;0;0.1971263360785;0.666666666666667;45.656;0.016;0.376009751339315;14;1;0;0.1875;1.859;0;1;1
139;dibstudent03--2016-09-25--16-20.log-9;4;0.0285714285714286;1;18;0.0;0;2;1;10;0;0;1;0;0.209837166358906;0;47.656;0.141;0.219110435981261;13;0;1;0.208333333333333;6.5;0;1;1
140;dibstudent03--2016-09-25--17-37.log-11;72;0.0714285714285714;1;0;0.0;0;3;1;12;0;0;1;0;0.0481987717346336;0.525547445255474;248.969;0.063;0.484149108034877;0;1;3;1;0;0;0;0
141;dibstudent03--2016-09-25--17-37.log-3;22;0.0428571428571429;2;1;0.0;0;2;0;4;0;0;1;0.014735432016075;0.0933968431867003;0;42.828;0.25;0.192716707403036;2;0;2;0.333333333333333;101.469;0;0;0
142;dibstudent03--2016-09-25--17-37.log-5;22;0.0428571428571429;1;0;0.0;0;2;1;6;0;0;1;0;0.0371050629858444;0.5;161.703;0.047;0.192716707403036;0;1;2;0.5;8.094;0;0;0
143;dibstudent03--2016-09-25--17-37.log-9;72;0.0714285714285714;1;1;0.0;0;3;1;10;0;0;1;0;0.0487322310102679;0.525547445255474;205.203;0.062;0.484149108034877;2;1;3;0.833333333333333;9.781;0;0;0
144;dibstudent04--2016-09-20--14-38.log-0;7;0.0285714285714286;0;1;0.0;0;1;0;1;0;0;1;0.00421940928270042;1;1;0.079;0.079;0.746329971236019;13;0.5;0;0.0172413793103448;9.39;0;0;1
145;dibstudent04--2016-09-20--14-38.log-1;21;0.0285714285714286;0;1;0.0;0;1;1;2;0;0;1;0.00836820083682008;0.207792207792208;1;9.625;0.156;0.49660456837739;12;0.333333333333333;1;0.0344827586206897;5.282;1;0;1
146;dibstudent04--2016-09-20--14-38.log-10;28;0.0285714285714286;1;3;1.0;0;2;1;11;0;0;1;0.00904977375565611;0.0514393670152073;1;213.844;0.125;0.282319086300229;3;0.142857142857143;2;0.189655172413793;39.641;0;0;1
147;dibstudent04--2016-09-20--14-38.log-11;162;0.0428571428571429;1;0;0.0;0;3;1;12;0;0;1;0.0550507749866382;0.0472643772327495;0;253.891;0.406;0.247848180156371;2;0;2;0.206896551724138;7.703;0;1;1
148;dibstudent04--2016-09-20--14-38.log-12;162;0.0428571428571429;0;0;0.0;0;3;1;13;0;0;1;0;0.0496922900500745;1;261.61;0.016;0.247848180156371;1;1;3;0.224137931034483;13.953;1;0;1
149;dibstudent04--2016-09-20--14-38.log-13;59;0.0428571428571429;0;0;0.0;0;3;1;14;0;0;1;0;0.0508021293349638;0.364197530864198;275.579;0.016;0.289312357585548;0;1;3;0.241379310344828;11.14;1;0;1
150;dibstudent04--2016-09-20--14-38.log-14;258;0.0714285714285714;2;6;0.0;0;4;1;15;0;0;1;0.121183654297792;0.0522078708586106;0;287.313;0.594;0.353650859372342;8;0;3;0.258620689655172;1.547;0;1;1
151;dibstudent04--2016-09-20--14-38.log-15;60;0.0571428571428571;1;2;1.0;0;3;1;16;0;0;1;0;0.0553752016003433;0;288.938;0.078;0.305995631688329;7;0;3;0.275862068965517;35.766;0;0;1
152;dibstudent04--2016-09-20--14-38.log-16;60;0.0571428571428571;0;2;0.0;0;3;1;17;0;0;1;0;0.0523529574801598;1;324.719;0.015;0.305995631688329;6;1;3;0.293103448275862;2.266;1;0;1
153;dibstudent04--2016-09-20--14-38.log-17;60;0.0571428571428571;0;2;0.0;0;3;1;18;0;0;1;0;0.055045871559633;1;327;0.015;0.305995631688329;5;1;3;0.310344827586207;1.719;1;0;1
154;dibstudent04--2016-09-20--14-38.log-19;10;0.0428571428571429;0;3;0.0;0;2;1;20;0;0;1;0;0.0550489522808157;1;363.313;0.016;0.37357824159479;3;1;2;0.344827586206897;15.453;1;0;1
155;dibstudent04--2016-09-20--14-38.log-2;14;0.0428571428571429;1;1;0.0;0;2;1;3;0;0;1;0;0.201045436268597;0.666666666666667;14.922;0.015;0.550868442552952;11;1;1;0.0517241379310345;21.375;0;1;1
156;dibstudent04--2016-09-20--14-38.log-21;60;0.0571428571428571;0;0;0.0;0;3;1;22;0;0;1;0;0.0575938845766195;1;381.985;0.031;0.305995631688329;1;1;3;0.379310344827586;1.562;1;0;1
157;dibstudent04--2016-09-20--14-38.log-22;60;0.0571428571428571;0;0;0.0;0;3;1;23;0;0;1;0;0.0599640736984537;1;383.563;0.016;0.305995631688329;0;1;3;0.396551724137931;16.562;1;0;1
158;dibstudent04--2016-09-20--14-38.log-23;20;0.0571428571428571;2;0;0.0;0.0285714285714286;3;1;24;0;2;1;0;0.0599601265158669;0.333333333333333;400.266;0.141;0.366521375862021;3;1;3;0.413793103448276;73.703;0;1;1
159;dibstudent04--2016-09-20--14-38.log-24;20;0.0571428571428571;0;0;0.0;0.0285714285714286;3;1;25;2;2;1;0;0.0527442851567033;1;473.985;0.016;0.366521375862021;2;1;3;0.431034482758621;1.609;1;0;1
160;dibstudent04--2016-09-20--14-38.log-25;20;0.0571428571428571;0;0;0.0;0.0285714285714286;3;1;26;2;2;1;0;0.054666638632493;1;475.61;0.016;0.366521375862021;1;1;3;0.448275862068966;13.969;1;0;1
161;dibstudent04--2016-09-20--14-38.log-26;20;0.0571428571428571;0;0;0.0;0.0285714285714286;3;1;27;2;2;1;0;0.055147734653611;1;489.594;0.015;0.366521375862021;0;1;3;0.46551724137931;38.406;1;0;1
162;dibstudent04--2016-09-20--14-38.log-27;153;0.1;3;0;0.0;0.0285714285714286;4;1;28;2;2;1;0.0667539267015707;0.0530019951465316;0;528.282;0.282;0.317061040415152;0;0;3;0.482758620689655;1.937;0;1;1
163;dibstudent04--2016-09-20--14-38.log-28;110;0.0857142857142857;3;7;1.0;0;3;1;29;0;0;1;0.0457951706910908;0.0546637613191685;0;530.516;0.297;0.231207297540774;3;0;3;0.5;17.438;0;0;1
164;dibstudent04--2016-09-20--14-38.log-29;110;0.0857142857142857;0;7;0.0;0;3;1;30;0;0;1;0;0.0547476225844893;1;547.969;0.015;0.231207297540774;2;1;3;0.517241379310345;9;1;0;1
165;dibstudent04--2016-09-20--14-38.log-3;20;0.0285714285714286;1;2;1.0;0;2;1;4;0;0;1;0.00357355568790947;0.110153388593617;1;36.313;0.016;0.374785825464948;10;0.7;1;0.0689655172413793;11.984;0;0;1
166;dibstudent04--2016-09-20--14-38.log-31;55;0.0714285714285714;0;9;0.0;0;2;1;32;0;0;1;0;0.0568225201853124;1;563.157;0.016;0.264950883842309;0;1;2;0.551724137931034;140.859;1;0;1
167;dibstudent04--2016-09-20--14-38.log-32;824;0.114285714285714;3;3;0.0;0;3;1;33;0;0;1;0.251142944224322;0.0468396041627634;0;704.532;0.516;0.208725112492357;1;0;2;0.568965517241379;27.562;0;1;1
168;dibstudent04--2016-09-20--14-38.log-33;824;0.114285714285714;0;3;0.0;0;3;1;34;0;0;1;0;0.0464401570770019;1;732.125;0.031;0.208725112492357;0;1;3;0.586206896551724;3.938;1;0;1
169;dibstudent04--2016-09-20--14-38.log-4;69;0.0428571428571429;1;2;0.0;0;3;1;5;0;0;1;0.0394736842105263;0.102564102564103;0;48.75;0.453;0.399177702074307;9;0;2;0.0862068965517241;105.235;0;1;1
170;dibstudent04--2016-09-20--14-38.log-45;11;0.0714285714285714;1;0;0.0;0.0285714285714286;2;1;46;0;1;1;0;0.0207211034077656;0.2;2219.959;0.015;0.0755063105452062;1;1;2;0.793103448275862;86.157;0;1;1
171;dibstudent04--2016-09-20--14-38.log-46;11;0.0714285714285714;0;0;0.0;0.0285714285714286;2;1;47;1;1;1;0;0.0203803140042677;1;2306.147;0.031;0.0755063105452062;0;1;2;0.810344827586207;3.312;1;0;1
172;dibstudent04--2016-09-20--14-38.log-47;11;0.0428571428571429;2;0;1.0;0.0285714285714286;1;1;48;1;1;1;0;0.020783665424554;1;2309.506;0.047;0.0755063105452062;0;1;1;0.827586206896552;3.328;0;0;1
173;dibstudent04--2016-09-20--14-38.log-48;1;0.0285714285714286;5;0;0.0;0.0285714285714286;1;1;49;1;1;1;0;0.0211858361011836;0.0909090909090909;2312.866;0.032;0;0;1;0;0.844827586206897;83.781;0;0;1
174;dibstudent04--2016-09-20--14-38.log-49;11;0.0714285714285714;3;0;0.0;0.0285714285714286;2;1;50;1;1;1;0;0.0208620708359098;1;2396.694;0.047;0.0755063105452062;0;0.0909090909090909;1;0.862068965517241;2.5;0;1;1
175;dibstudent04--2016-09-20--14-38.log-5;26;0.0428571428571429;0;2;0.0;0;3;1;6;0;0;1;0;0.0389569914814045;0.376811594202899;154.016;0.031;0.432479981993335;8;1;3;0.103448275862069;3.578;1;0;1
176;dibstudent04--2016-09-20--14-38.log-50;11;0.0428571428571429;2;0;1.0;0.0285714285714286;1;1;51;1;1;1;0;0.0212570059548793;1;2399.209;0.015;0.0755063105452062;0;1;1;0.879310344827586;9.453;0;0;1
177;dibstudent04--2016-09-20--14-38.log-51;11;0.0714285714285714;2;0;0.0;0.0285714285714286;2;1;52;1;1;1;0;0.0215886058659563;1;2408.678;0.016;0.0755063105452062;2;1;1;0.896551724137931;2.906;0;1;1
178;dibstudent04--2016-09-20--14-38.log-52;11;0.0714285714285714;0;0;0.0;0.0285714285714286;2;1;53;1;1;1;0;0.0219769648235872;1;2411.616;0.032;0.0755063105452062;1;1;2;0.913793103448276;1.625;1;0;1
179;dibstudent04--2016-09-20--14-38.log-53;11;0.0714285714285714;0;0;0.0;0.0285714285714286;2;1;54;1;1;1;0;0.0223764076417918;1;2413.256;0.015;0.0755063105452062;0;1;2;0.931034482758621;1.391;1;0;1
180;dibstudent04--2016-09-20--14-38.log-54;1;0.0285714285714286;3;0;1.0;0.0285714285714286;1;1;55;1;1;1;0;0.0227776565270203;0.0909090909090909;2414.647;0;0;0;1;1;0.948275862068966;6.312;0;0;1
181;dibstudent04--2016-09-20--14-38.log-55;11;0.0714285714285714;3;0;0.0;0.0285714285714286;2;1;56;1;1;1;0;0.0231311764888113;1;2420.975;0.016;0.0755063105452062;2;0.0909090909090909;1;0.96551724137931;329.959;0;1;1
182;dibstudent04--2016-09-20--14-38.log-56;11;0.0714285714285714;0;0;0.0;0.0285714285714286;2;1;57;1;1;1;0;0.0207201148694088;1;2750.95;0.016;0.0755063105452062;1;1;2;0.982758620689655;2.704;1;0;1
183;dibstudent04--2016-09-20--14-38.log-57;11;0.0714285714285714;0;0;0.0;0.0285714285714286;2;1;58;1;1;1;0;0.0210628074761346;1;2753.669;0.015;0.0755063105452062;0;1;2;1;0;1;0;1
184;dibstudent04--2016-09-20--14-38.log-7;12;0.0285714285714286;1;1;0.0;0.0142857142857143;2;1;8;0;1;1;0.00114155251141553;0.0411342777077924;1;194.485;0.063;0.304725955919519;6;0.833333333333333;2;0.137931034482759;10.719;0;1;1
185;dibstudent04--2016-09-20--14-38.log-8;2;0.0285714285714286;0;1;0.0;0.0142857142857143;2;1;9;1;1;1;0;0.0438555884201755;0.166666666666667;205.219;0.015;0.0131658796870108;5;1;2;0.155172413793103;5.188;1;0;1
186;dibstudent04--2016-09-20--14-38.log-9;4;0.0285714285714286;0;1;0.0;0.0142857142857143;2;1;10;1;1;1;0;0.04751993461257;1;210.438;0.031;0.00658293984350511;4;0.5;2;0.172413793103448;3.281;1;0;1
187;dibstudent04--2016-09-20--15-33.log-0;11;0.0428571428571429;0;1;0.0;0;1;0;1;0;0;1;0.000770793917735267;1;1;0.063;0.063;0.00493703964244407;2;0.5;0;0.0588235294117647;24.375;0;0;0
188;dibstudent04--2016-09-20--15-33.log-1;22;0.0571428571428571;1;1;0.0;0;2;1;2;0;0;1;0.00153921500034982;0.080654917933621;0;24.797;0.359;0.00709270241482429;1;0;1;0.117647058823529;6.391;0;1;0
189;dibstudent04--2016-09-20--15-33.log-10;74;0.0285714285714286;0;0;0.0;0;2;1;11;0;0;1;0.00302551055490614;0.0431293055789717;1;255.047;0.015;0.407734854338646;3;0.405405405405405;2;0.647058823529412;20.891;1;0;1
190;dibstudent04--2016-09-20--15-33.log-11;74;0.0285714285714286;0;0;0.0;0;2;1;12;0;0;1;0;0.0434855084543076;1;275.954;0.016;0.407734854338646;2;1;2;0.705882352941177;35.89;1;0;1
191;dibstudent04--2016-09-20--15-33.log-12;54;0.0285714285714286;0;0;0.0;0;2;1;13;0;0;1;0;0.041685371641121;0.72972972972973;311.86;0.016;0.473356813967925;1;1;2;0.764705882352941;1.875;1;0;1
192;dibstudent04--2016-09-20--15-33.log-13;54;0.0285714285714286;0;0;0.0;0;2;1;14;0;0;1;0;0.0446215139442231;1;313.75;0.015;0.473356813967925;0;1;2;0.823529411764706;34.375;1;0;1
193;dibstudent04--2016-09-20--15-33.log-15;11;0.0142857142857143;1;0;1.0;0;1;1;16;0;0;1;0.00075352788053158;0.0456653585444167;0;350.375;0.031;0.00105506212859419;1;0;1;0.941176470588235;6.235;0;0;0
194;dibstudent04--2016-09-20--15-33.log-2;11;0.0428571428571429;1;0;1.0;0;1;1;3;0;0;1;0;0.096141520317908;0;31.204;0.016;0.00493703964244407;0;0;1;0.176470588235294;139.64;0;0;0
195;dibstudent04--2016-09-20--15-33.log-3;110;0.0714285714285714;4;1;0.0;0;2;0;4;0;0;1;0.00763729778518364;0.0233896243626327;0;171.016;0.172;0.233168870833646;0;0;1;0.235294117647059;0.344;0;0;0
196;dibstudent04--2016-09-20--15-33.log-8;10;0.0285714285714286;1;0;0.0;0;2;1;9;0;0;1;0.000690655432004973;0.0365875968046832;0;245.985;0.031;0.514810530564137;5;0;1;0.529411764705882;3.969;0;1;1
197;dibstudent04--2016-09-20--15-33.log-9;30;0.0285714285714286;0;0;0.0;0;2;1;10;0;0;1;0.00137940547623974;0.0400024001440086;1;249.985;0.031;0.406114652287249;4;0.333333333333333;2;0.588235294117647;5.047;1;0;1
198;dibstudent04--2016-09-25--21-22.log-1;4;0.0142857142857143;1;0;0.0;0;1;1;2;0;0;2;8.04958544634951e-05;0.0108016440102184;1;185.157;0.016;0.417514429963863;0;0.5;1;0.0645161290322581;44.656;0;0;1
199;dibstudent04--2016-09-25--21-22.log-10;6;0.0142857142857143;8;1;0.0;0;1;0;11;0;0;1;0.00022995554192856;0.0147668449427583;0;744.912;0.047;0.00279843763752541;0;0;0;0.354838709677419;30.43;0;0;0
200;dibstudent04--2016-09-25--21-22.log-11;6;0.0142857142857143;2;1;0.0;0;1;0;12;0;0;1;0.000229902674534447;0.0154760231263372;0;775.393;0.051;0.00831350869166714;2;0;1;0.387096774193548;23.743;0;0;0
201;dibstudent04--2016-09-25--21-22.log-13;6;0.0142857142857143;1;0;0.0;0;1;1;14;0;0;1;0;0.0173937675645992;0.5;804.886;0.016;0.00831350869166714;0;1;1;0.451612903225806;13.344;0;0;0
202;dibstudent04--2016-09-25--21-22.log-14;6;0.0142857142857143;2;0;0.0;0;1;0;15;0;0;1;0;0.0183319177019108;0;818.245;0.015;0.000884291540228843;0;0;1;0.483870967741935;9.453;0;0;0
203;dibstudent04--2016-09-25--21-22.log-15;6;0.0142857142857143;2;0;0.0;0;1;0;16;0;0;1;0.000229797012638836;0.0193296244616398;0;827.745;0.047;0.000385133153960604;0;0;1;0.516129032258065;32.672;0;0;0
204;dibstudent04--2016-09-25--21-22.log-18;6;0.0142857142857143;4;1;0.0;0;1;0;19;0;0;1;0;0.0208914261587045;0;909.464;0;0.00279843763752541;6;0;1;0.612903225806452;27.547;0;0;0
205;dibstudent04--2016-09-25--21-22.log-2;68;0.0571428571428571;3;2;0.0;0;2;2;3;0;0;2;0.00272938909849884;0.0130390563200306;0;230.078;0.265;0.139328928545121;6;0;1;0.0967741935483871;5;0;1;1
206;dibstudent04--2016-09-25--21-22.log-23;12;0.0142857142857143;1;1;0.0;0;1;2;24;0;0;2;0;0.0239137907842229;0.666666666666667;1003.605;0.016;0.237255263039722;1;1;1;0.774193548387097;8.5;0;0;0
207;dibstudent04--2016-09-25--21-22.log-25;102;0.0571428571428571;3;1;0.0;0;2;1;26;0;0;1;0.0038833472930785;0.024799647463473;0;1048.402;0.282;0.0395816611392981;2;0;1;0.838709677419355;18.921;0;1;1
208;dibstudent04--2016-09-25--21-22.log-26;102;0.0571428571428571;0;1;0.0;0;2;1;27;0;0;1;0;0.0252958205683128;1;1067.37;0.047;0.0395816611392981;1;1;2;0.870967741935484;121.188;1;0;1
209;dibstudent04--2016-09-25--21-22.log-27;6;0.0571428571428571;1;0;0.0;0.0428571428571429;2;1;28;0;1;1;0;0.0235570269349363;0.0588235294117647;1188.605;0.047;0.1676095077919;0;1;2;0.903225806451613;16.14;0;1;1
210;dibstudent04--2016-09-25--21-22.log-28;66;0.1;3;1;0.0;0.0428571428571429;3;1;29;1;1;1;0.00250645602308978;0.0240671090588599;0;1204.964;0.219;0.141560097077953;2;0;2;0.935483870967742;11.844;0;1;1
211;dibstudent04--2016-09-25--21-22.log-29;66;0.1;0;1;0.0;0.0428571428571429;3;1;30;1;1;1;0;0.0246527657937944;1;1216.902;0.094;0.141560097077953;1;1;3;0.967741935483871;11.828;1;0;1
212;dibstudent04--2016-09-25--21-22.log-3;68;0.0571428571428571;0;2;0.0;0;2;2;4;0;0;2;0;0.0170099125265248;1;235.157;0.079;0.139328928545121;5;1;2;0.129032258064516;15.656;1;0;1
213;dibstudent04--2016-09-25--21-22.log-30;12;0.1;1;0;0.0;0.0571428571428571;3;1;31;1;2;1;0;0.0252270639196835;0.181818181818182;1228.839;0.109;0.206077120014106;0;1;3;1;0;0;1;1
214;dibstudent04--2016-09-25--21-22.log-4;68;0.0571428571428571;0;2;0.0;0;2;2;5;0;0;2;0;0.0199314358606394;1;250.86;0.047;0.139328928545121;4;1;2;0.161290322580645;12.718;1;0;1
215;dibstudent04--2016-09-25--21-22.log-5;68;0.0571428571428571;0;2;0.0;0;2;2;6;0;0;2;0;0.0227582204588816;1;263.641;0.063;0.139328928545121;3;1;2;0.193548387096774;1.781;1;0;1
216;dibstudent04--2016-09-25--21-22.log-6;68;0.0571428571428571;0;2;0.0;0;2;2;7;0;0;2;0;0.0263497668045638;1;265.657;0.235;0.139328928545121;2;1;2;0.225806451612903;118.5;1;0;1
217;dibstudent04--2016-09-25--21-22.log-7;4;0.0571428571428571;1;0;0.0;0.0428571428571429;2;2;8;0;1;2;0;0.0208240059140177;0.0588235294117647;384.172;0.015;0.421823048888253;1;1;2;0.258064516129032;146.906;0;1;1
218;dibstudent04--2016-09-25--21-22.log-8;4;0.0571428571428571;0;0;0.0;0.0428571428571429;2;2;9;1;1;2;0;0.0169461526584748;1;531.094;0.016;0.421823048888253;0;1;2;0.290322580645161;14.875;1;0;1
219;dibstudent04--2016-09-25--21-22.log-9;1172;0.0571428571428571;7;0;0.0;0;2;2;10;0;0;2;0.0449283140381814;0.0181488203266788;0;551;5.031;0.100697418005719;0;0;1;0.32258064516129;193.865;0;0;1
220;dibstudent04--2016-09-25--21-46.log-0;6;0.0142857142857143;0;5;0.0;0;1;0;1;0;0;1;0.000227807730275647;1;1;0.015;0.015;0.127122203337201;0;0.5;0;0.0104166666666667;33.469;0;0;1
221;dibstudent04--2016-09-25--21-46.log-1;206;0.0571428571428571;3;2;0.0;0;2;1;2;0;0;1;0.00776069921639542;0.0591226203145323;0;33.828;0.344;0.269442652936132;8;0;1;0.0208333333333333;2.375;0;1;1
222;dibstudent04--2016-09-25--21-46.log-10;15;0.1;3;1;0.0;0.0571428571428571;3;1;11;2;2;1;0.00056478030046312;0.0746000420472964;0;147.453;0.078;0.656223854989374;2;0;2;0.114583333333333;1.797;0;1;1
223;dibstudent04--2016-09-25--21-46.log-11;15;0.1;0;1;0.0;0.0571428571428571;3;1;12;2;2;1;0;0.0802342841096;1;149.562;0.312;0.656223854989374;1;1;3;0.125;65;1;0;1
224;dibstudent04--2016-09-25--21-46.log-12;220;0.1;1;0;1.0;0.0142857142857143;3;1;13;1;1;1;0.00765954266925721;0.0604960677555959;1;214.89;0.328;0.345671137285056;0;0.0681818181818182;3;0.135416666666667;68.907;0;0;1
225;dibstudent04--2016-09-25--21-46.log-13;17;0.0571428571428571;3;1;1.0;0.0142857142857143;2;1;14;1;1;1;0.000634778387662895;0.0493174812857772;0;283.875;0.078;0.259014699811297;0;0;2;0.145833333333333;1.203;0;0;1
226;dibstudent04--2016-09-25--21-46.log-18;1;0.0285714285714286;0;0;0.0;0;1;1;19;0;0;1;0;0.054143085927927;1;350.922;0;0;0;1;1;0.197916666666667;6.265;1;0;0
227;dibstudent04--2016-09-25--21-46.log-19;1;0;2;1;1.0;0;0;1;20;0;0;1;0;0.0559882200784955;0;357.218;0.031;0;1;0;0;0.208333333333333;24.438;0;0;0
228;dibstudent04--2016-09-25--21-46.log-2;206;0.0571428571428571;0;2;0.0;0;2;1;3;0;0;1;0;0.0822977532713357;1;36.453;0.25;0.269442652936132;7;1;2;0.03125;6.562;1;0;1
229;dibstudent04--2016-09-25--21-46.log-20;6;0.0142857142857143;1;2;0.0;0;1;1;21;0;0;1;0;0.0550233718322259;0;381.656;0;0.127122203337201;0;0;0;0.21875;10.156;0;1;0
230;dibstudent04--2016-09-25--21-46.log-21;131;0.0714285714285714;4;0;0.0;0;3;1;22;0;0;1;0.00486735527978004;0.0560912553732873;0;392.218;0.406;0.155513891484197;0;0;1;0.229166666666667;5.86;0;1;0
231;dibstudent04--2016-09-25--21-46.log-22;6;0.0142857142857143;6;0;0.0;0;1;0;23;0;0;1;0.000222882615156018;0.0577686241020747;0;398.14;0.062;0;0;0;1;0.239583333333333;4.547;0;0;0
232;dibstudent04--2016-09-25--21-46.log-23;6;0.0142857142857143;2;0;0.0;0;1;0;24;0;0;1;0.000222832949565476;0.059592684004827;0;402.734;0.047;0.0117515559219455;0;0;1;0.25;2.844;0;0;0
233;dibstudent04--2016-09-25--21-46.log-25;6;0.0142857142857143;6;0;0.0;0;1;0;26;0;0;1;0;0.0629802242095982;0;412.828;0.016;0.000884291540228843;0;0;1;0.270833333333333;10.375;0;0;0
234;dibstudent04--2016-09-25--21-46.log-26;6;0.0142857142857143;2;0;0.0;0;1;0;27;0;0;1;0.000222783306104263;0.0637898243417244;0;423.265;0.062;0;0;0;1;0.28125;8.032;0;0;0
235;dibstudent04--2016-09-25--21-46.log-28;1;0.0142857142857143;1;0;0.0;0.0142857142857143;1;1;29;0;1;1;0;0.0644870058683175;0.166666666666667;449.703;0.016;0;0;1;1;0.302083333333333;16.125;0;1;1
236;dibstudent04--2016-09-25--21-46.log-29;36;0.0571428571428571;3;0;0.0;0.0142857142857143;2;1;30;1;1;1;0.00133491545535449;0.0643821034920853;0;465.968;0.14;0.151831705103219;0;0;1;0.3125;49;0;1;1
237;dibstudent04--2016-09-25--21-46.log-3;206;0.0571428571428571;0;2;0.0;0;2;1;4;0;0;1;0;0.0929216902455456;1;43.047;0.032;0.269442652936132;6;1;2;0.0416666666666667;31.093;1;0;1
238;dibstudent04--2016-09-25--21-46.log-31;2;0.0142857142857143;3;0;0.0;0;1;1;32;0;0;1;7.41564701520208e-05;0.0559915312808938;0;571.515;0.062;0.000138082128306793;0;0;0;0.333333333333333;331.547;0;0;0
239;dibstudent04--2016-09-25--21-46.log-33;1;0.0428571428571429;1;1;0.0;0.0428571428571429;1;1;34;0;1;1;0;0.0365260307055003;0.0256410256410256;930.843;0.031;0;1;1;1;0.354166666666667;8.516;0;1;1
240;dibstudent04--2016-09-25--21-46.log-34;2;0.0571428571428571;1;0;0.0;0.0428571428571429;2;1;35;1;1;1;7.40439080374662e-05;0.0372483078625857;0;939.64;0.281;0.000118576591258357;0;0;1;0.364583333333333;20.969;0;1;1
241;dibstudent04--2016-09-25--21-46.log-36;586;0.0714285714285714;4;1;0.0;0;2;1;37;0;0;1;0.0212326533570057;0.0381167051095958;0;970.703;0.344;0.0189210468381246;0;0;1;0.385416666666667;15;0;1;1
242;dibstudent04--2016-09-25--21-46.log-4;206;0.0571428571428571;0;2;0.0;0;2;1;5;0;0;1;0;0.0674108828129213;1;74.172;0.032;0.269442652936132;5;1;2;0.0520833333333333;1.156;1;0;1
243;dibstudent04--2016-09-25--21-46.log-40;34;0.0571428571428571;3;1;0.0;0;2;1;41;0;0;1;0.00120486197242992;0.0402293662599249;0;1019.156;0.156;0.0080052597511624;11;0;1;0.427083333333333;8.437;0;1;1
