qid;Metric - Aggregation Depth;Metric - Click Depth;Metric - Click Per Query.;Metric - Consideration time;Metric - Elapsed time;Metric - Execution time;Metric - Filter Depth;Metric - Increase in View Area;Metric - Is Refine;Metric - Is Relax;Metric - Iterative Common Aggregations;Metric - Iterative Common Filters;Metric - Iterative Common Measures;Metric - Iterative Distance;Metric - Iterative Identity;Metric - Iterative Precision;Metric - Iterative Recall;Metric - Number of aggregations;Metric - Number of Filters;Metric - Number of measures;Metric - Query frequency;Metric - Relative Query Position (RQP)...;Metric - Relevant New Information;Metric Number of queries...;Nb of cells;label
dibstudent16--2016-10-04--22-55.log-21;0.0428571428571429;2;0;24.015;821.266;2.86;0;0.0155670965770983;0;0.0;1;0;2;6;0;0;0;2;0;2;0.0267879103725224;0.448979591836735;0.100697418005719;22;1172;1
dibstudent16--2016-10-04--22-55.log-22;0.0428571428571429;1;0;9.344;846.359;1.078;0;0;0;0.0;2;0;2;0;1;1;1;2;0;2;0.0271752294239206;0.469387755102041;0.100697418005719;23;1172;1
dibstudent16--2016-10-04--22-55.log-23;0.0428571428571429;0;0;192.484;856.563;0.86;0;0;0;0.0;2;0;2;0;1;1;1;2;0;2;0.0280189548229377;0.489795918367347;0.100697418005719;24;1172;1
dibstudent16--2016-10-04--22-55.log-24;0.0285714285714286;1;0;10.484;1049.094;0.047;0.0142857142857143;5.31271997981166e-05;0;0.0;1;0;2;4;0;0;0;2;1;2;0.0238300857692447;0.510204081632653;0.417514429963863;25;4;1
dibstudent16--2016-10-04--22-55.log-25;0.0285714285714286;0;0;5.828;1059.625;0.047;0.0142857142857143;0;0;0.0;2;1;2;0;1;1;1;2;1;2;0.024536982423027;0.530612244897959;0.417514429963863;26;4;1
dibstudent16--2016-10-04--22-55.log-26;0.0571428571428571;2;0;20.469;1065.5;0.047;0;0;0;0.0;1;0;2;3;0;0;0;2;0;2;0.0253402158610981;0.551020408163265;0.139328928545121;27;68;1
dibstudent16--2016-10-04--22-55.log-27;0.0571428571428571;1;0;13.781;1087.016;1.047;0;0;0;0.0;2;0;2;0;1;0.0548387096774194;1;2;0;2;0.0257585904899284;0.571428571428571;0.103843362411439;28;1240;1
dibstudent16--2016-10-04--22-55.log-28;0.0571428571428571;0;0;185.609;1101.813;1.016;0;0;0;0.0;2;0;2;0;1;1;1;2;0;2;0.0263202557965825;0.591836734693878;0.103843362411439;29;1240;1
dibstudent16--2016-10-04--22-55.log-29;0.0571428571428571;8;8;45.484;1287.469;0.047;0.457142857142857;0;1;0.0;2;0;2;8;0;1;0.0806451612903226;2;8;2;0.0233015319203802;0.612244897959184;0.153441156083449;30;100;1
dibstudent16--2016-10-04--22-55.log-3;0.0142857142857143;3;1;11.75;174.656;0.062;0;0;0;0.0;1;0;1;1;0;0.5;1;1;0;2;0.0229021619640894;0.0816326530612245;0.500766214261815;4;4;1
dibstudent16--2016-10-04--22-55.log-30;0.0571428571428571;7;0;21.172;1333.656;0.703;0.457142857142857;0;0;0.0;2;8;2;1;0;0.666666666666667;1;2;8;3;0.0232443748612836;0.63265306122449;0.273406376500588;31;150;1
dibstudent16--2016-10-04--22-55.log-31;0.0571428571428571;6;0;8.359;1354.875;0.047;0.457142857142857;0;0;0.0;2;8;3;0;1;1;1;2;8;3;0.023618414982932;0.653061224489796;0.273406376500588;32;150;1
dibstudent16--2016-10-04--22-55.log-32;0.0571428571428571;5;0;4.516;1363.531;0.297;0.457142857142857;0;0;0.0;2;8;3;0;1;1;1;2;8;3;0.0242018699978218;0.673469387755102;0.273406376500588;33;150;1
dibstudent16--2016-10-04--22-55.log-33;0.0571428571428571;4;0;2.344;1368.109;0.062;0.457142857142857;0;0;0.0;2;8;3;0;1;1;1;2;8;3;0.024851821017185;0.693877551020408;0.273406376500588;34;150;1
dibstudent16--2016-10-04--22-55.log-34;0.0571428571428571;3;0;8.282;1370.656;0.203;0.457142857142857;0;0;0.0;2;8;3;0;1;1;1;2;8;3;0.0255352181729041;0.714285714285714;0.273406376500588;35;150;1
dibstudent16--2016-10-04--22-55.log-35;0.0571428571428571;2;0;12.938;1378.984;0.046;0.457142857142857;0;0;0.0;2;8;3;0;1;1;1;2;8;3;0.0261061767214123;0.73469387755102;0.273406376500588;36;150;1
dibstudent16--2016-10-04--22-55.log-36;0.0571428571428571;1;0;148.178;1391.984;0.062;0.457142857142857;0;0;0.0;2;8;3;0;1;1;1;2;8;3;0.0265807652961528;0.755102040816326;0.273406376500588;37;150;1
dibstudent16--2016-10-04--22-55.log-37;0.0571428571428571;0;0;46.875;1540.24;0.078;0.457142857142857;0;0;0.0;2;8;3;0;1;1;1;2;8;3;0.0246714797693866;0.775510204081633;0.273406376500588;38;150;1
dibstudent16--2016-10-04--22-55.log-38;0.0571428571428571;4;1;41.5;1587.178;0.063;0.0571428571428571;0;0;1.0;2;1;3;7;0;1;0.72;2;1;3;0.0245719131691594;0.795918367346939;0.239927517291104;39;108;1
dibstudent16--2016-10-04--22-55.log-39;0.0571428571428571;3;1;11.297;1628.803;0.125;0.0571428571428571;0;0;0.0;2;1;3;0;1;1;1;2;1;3;0.0245579115460863;0.816326530612245;0.239927517291104;40;108;1
dibstudent16--2016-10-04--22-55.log-40;0.0571428571428571;2;1;29.61;1640.162;0.062;0.0571428571428571;0;0;0.0;2;1;3;0;1;1;1;2;1;3;0.0249975307317204;0.836734693877551;0.239927517291104;41;108;1
dibstudent16--2016-10-04--22-55.log-41;0.0714285714285714;1;3;75.266;1670.693;0.921;0.0571428571428571;0.0100323454387672;1;0.0;2;1;3;1;0;0;0;3;1;3;0.0251392685550248;0.857142857142857;0.190172064926024;42;834;1
dibstudent16--2016-10-04--22-55.log-45;0.0857142857142857;2;1;57.203;1783.725;0.078;0.0571428571428571;0;0;0.0;3;1;3;0;1;1;0.103794822318701;3;1;3;0.0257887286437091;0.938775510204082;0.168159059500481;46;1291;1
dibstudent16--2016-10-04--22-55.log-46;0.0857142857142857;1;1;2.344;1840.99;0.062;0.0571428571428571;0;0;0.0;3;1;2;1;0;1;0.661502711076685;3;1;2;0.0255297421496043;0.959183673469388;0.0583117121570847;47;854;0
dibstudent16--2016-10-04--22-55.log-47;0.0857142857142857;0;0;1.203;1843.803;0.469;0.0571428571428571;0;0;0.0;3;1;1;1;0;1;0.5;3;1;1;0.0260331499623333;0.979591836734694;0.0753452521259513;48;427;0
dibstudent16--2016-10-04--22-55.log-48;0.0857142857142857;0;0;0;1845.068;0.062;0.0571428571428571;0;0;0.0;3;1;0;2;0;0;0;3;1;1;0.0265572867775063;1;0.343031591763618;49;437;0
dibstudent16--2016-10-04--22-55.log-5;0.0142857142857143;1;1;90.938;213.578;0.094;0;0;0;0.0;1;0;1;1;0;0.5;1;1;0;2;0.0280927810916855;0.122448979591837;0.498858253873668;6;4;1
dibstudent16--2016-10-04--22-55.log-6;0.0142857142857143;0;2;78.063;304.578;0.062;0;0;0;0.0;1;0;2;1;0;0.666666666666667;1;1;0;3;0.0229826185738957;0.142857142857143;0.577509591121305;7;6;1
dibstudent16--2016-10-04--22-55.log-7;0.0571428571428571;10;13;15.687;383.047;0.406;0;0;1;0.0;1;0;3;3;0;0;0;2;0;3;0.02088516552799;0.163265306122449;0.240439598910236;8;102;1
dibstudent16--2016-10-04--22-55.log-8;0.0571428571428571;9;13;14.844;398.844;0.11;0;0;0;0.0;2;0;3;0;1;1;1;2;0;3;0.0225652134669194;0.183673469387755;0.240439598910236;9;102;1
dibstudent16--2016-10-06--22-03.log-1;0.0142857142857143;4;8;44.562;15.579;0.047;0;6.62851587529552e-05;0;0.0;1;0;1;1;0;0.5;1;1;0;2;0.128377944669106;0.0121212121212121;0.28055171465542;2;12;1
dibstudent16--2016-10-06--22-03.log-101;0.0142857142857143;9;2;45.203;5949.661;0.094;0.0428571428571429;0;0;0.0;1;3;2;1;0;0.666666666666667;1;1;3;3;0.0171438339091925;0.618181818181818;0.0557632662891792;102;9;1
dibstudent16--2016-10-06--22-03.log-102;0.0142857142857143;8;2;28.297;5994.926;0.062;0.0428571428571429;3.0147420888143e-05;0;0.0;1;3;3;1;0;0.75;1;1;3;4;0.0171811962316132;0.624242424242424;0.0710254314321089;103;12;1
dibstudent16--2016-10-06--22-03.log-103;0.0142857142857143;7;1;37.968;6023.239;0.016;0.0428571428571429;0;0;0.0;1;3;3;1;0;1;0.75;1;3;3;0.0172664574658253;0.63030303030303;0.0557632662891792;104;9;0
dibstudent16--2016-10-06--22-03.log-107;0.0142857142857143;3;1;2.89;6167.364;0.032;0.0428571428571429;0;0;0.0;1;3;5;1;0;1;0.833333333333333;1;3;5;0.0175115332903976;0.654545454545455;0.399033125417929;108;15;0
dibstudent16--2016-10-06--22-03.log-108;0.0142857142857143;2;1;28.078;6170.301;0.047;0.0428571428571429;0;0;0.0;1;3;4;1;0;1;0.8;1;3;4;0.0176652646280951;0.660606060606061;0.493193457635009;109;12;0
